MaDotBiTich;NgayBiTich;MoTa;LinhMuc;LoaiBiTich;NoiBiTich;UpdateDate;MaGiaoXuRieng;DeleteClient
725;04/11/1979;Đợt bí tích ngày 04 tháng 11 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
726;01/07/1979;Đợt bí tích ngày 01 tháng 07 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
727;04/03/1979;Đợt bí tích ngày 04 tháng 03 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
728;05/08/1979;Đợt bí tích ngày 05 tháng 08 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
729;06/05/1979;Đợt bí tích ngày 06 tháng 05 năm 1979;;0;Ngọc Đồng;2014-09-16 08:34:26;;0
730;1979;Đợt bí tích năm 1979;;0;Thánh Tâm;2014-09-16 08:34:26;;0
731;04/02/1979;Đợt bí tích ngày 04 tháng 02 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
732;20/09/1979;Đợt bí tích ngày 20 tháng 09 năm 1979;;0;Thái Bình;2014-09-16 08:34:26;;0
733;06/05/1979;Đợt bí tích ngày 06 tháng 05 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
734;05/02/1979;Đợt bí tích ngày 05 tháng 02 năm 1979;Đaminh Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:26;;0
735;07/10/1979;Đợt bí tích ngày 07 tháng 10 năm 1979;;0;Hà Nội;2014-09-16 08:34:26;;0
736;03/06/1979;Đợt bí tích ngày 03 tháng 06 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
737;30/09/1979;Đợt bí tích ngày 30 tháng 09 năm 1979;;0;Núi Đỏ;2014-09-16 08:34:26;;0
738;01/04/1979;Đợt bí tích ngày 01 tháng 04 năm 1979;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
739;14/08/1979;Đợt bí tích ngày 14 tháng 08 năm 1979;;0;Thái Bình;2014-09-16 08:34:26;;0
740;07/10/1979;Đợt bí tích ngày 07 tháng 10 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
741;02/12/1979;Đợt bí tích ngày 02 tháng 12 năm 1979;;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
742;03/06/1979;Đợt bí tích ngày 03 tháng 06 năm 1979;Phero Nguyễn Quang Hiến;0;Ngọc Đồng;2014-09-16 08:34:26;;0
743;02/12/1979;Đợt bí tích ngày 02 tháng 12 năm 1979;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
744;04/11/1979;Đợt bí tích ngày 04 tháng 11 năm 1979;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
745;03/06/1979;Đợt bí tích ngày 03 tháng 06 năm 1979;Phereo Nguyễn Quang Hiến, Op;0;Ngọc Đồng;2014-09-16 08:34:26;;0
746;07/01/1979;Đợt bí tích ngày 07 tháng 01 năm 1979;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
747;07/12/1979;Đợt bí tích ngày 07 tháng 12 năm 1979;;0;Tân Thành;2014-09-16 08:34:26;;0
748;05/11/1979;Đợt bí tích ngày 05 tháng 11 năm 1979;;0;Thánh Gia;2014-09-16 08:34:26;;0
749;02/12/1979;Đợt bí tích ngày 02 tháng 12 năm 1979;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
750;04/02/1979;Đợt bí tích ngày 04 tháng 02 năm 1979;;0;Bùi Chu;2014-09-16 08:34:26;;0
751;07/09/1980;Đợt bí tích ngày 07 tháng 09 năm 1980;;0;Ngũ Phúc;2014-09-16 08:34:26;;0
752;10/08/1980;Đợt bí tích ngày 10 tháng 08 năm 1980;;0;Gx Tân Mai;2014-09-16 08:34:26;;0
753;1980;Đợt bí tích năm 1980;;0;Cao Xá, Gp Phú Cường;2014-09-16 08:34:26;;0
754;27/07/1980;Đợt bí tích ngày 27 tháng 07 năm 1980;;0;Tân Mai;2014-09-16 08:34:26;;0
755;05/12/1980;Đợt bí tích ngày 05 tháng 12 năm 1980;;0;Nhà Thờ Cái Nhum;2014-09-16 08:34:26;;0
756;06/07/1980;Đợt bí tích ngày 06 tháng 07 năm 1980;;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
757;03/03/1980;Đợt bí tích ngày 03 tháng 03 năm 1980;;0;Thạch An;2014-09-16 08:34:26;;0
758;06/06/1980;Đợt bí tích ngày 06 tháng 06 năm 1980;;0;Bv Thánh Tâm;2014-09-16 08:34:26;;0
759;31/12/1980;Đợt bí tích ngày 31 tháng 12 năm 1980;;0;Gx. Bùi Thái;2014-09-16 08:34:26;;0
760;20/04/1980;Đợt bí tích ngày 20 tháng 04 năm 1980;;0;Gx Chính Tòa Xuân Lộc;2014-09-16 08:34:26;;0
761;07/12/1980;Đợt bí tích ngày 07 tháng 12 năm 1980;;0;Ngũ Phúc;2014-09-16 08:34:26;;0
762;03/02/1980;Đợt bí tích ngày 03 tháng 02 năm 1980;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
763;07/07/1980;Đợt bí tích ngày 07 tháng 07 năm 1980;Đaminh Nguyễn Trung Thành;0;Thái Hòa;2014-09-16 08:34:26;;0
764;07/12/1980;Đợt bí tích ngày 07 tháng 12 năm 1980;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
765;06/07/1980;Đợt bí tích ngày 06 tháng 07 năm 1980;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
766;03/04/1980;Đợt bí tích ngày 03 tháng 04 năm 1980;;0;Đồng Tâm;2014-09-16 08:34:26;;0
767;02/03/1980;Đợt bí tích ngày 02 tháng 03 năm 1980;Đaminh Đặng Duy Hòa;0;Lai Ổn;2014-09-16 08:34:26;;0
768;18/05/1980;Đợt bí tích ngày 18 tháng 05 năm 1980;G.b. Đinh Tiến Hướng;0;Phú Sơn;2014-09-16 08:34:26;;0
769;12/10/1980;Đợt bí tích ngày 12 tháng 10 năm 1980;;0;Gx Phục Lễ, Thái Bình;2014-09-16 08:34:26;;0
770;07/09/1980;Đợt bí tích ngày 07 tháng 09 năm 1980;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
771;06/04/1980;Đợt bí tích ngày 06 tháng 04 năm 1980;;0;Ngô Xá;2014-09-16 08:34:26;;0
772;04/05/1980;Đợt bí tích ngày 04 tháng 05 năm 1980;;0;Ngọc Đồng;2014-09-16 08:34:26;;0
773;05/10/1980;Đợt bí tích ngày 05 tháng 10 năm 1980;;0;Thánh Tâm;2014-09-16 08:34:26;;0
774;20/09/1980;Đợt bí tích ngày 20 tháng 09 năm 1980;Micae Trần Kim Chinh;0;Kim Phát;2014-09-16 08:34:26;;0
775;06/01/1980;Đợt bí tích ngày 06 tháng 01 năm 1980;Vinh Sơn Nguyễn Ngọc Quý;0;Bình Lộc;2014-09-16 08:34:26;;0
776;06/01/1980;Đợt bí tích ngày 06 tháng 01 năm 1980;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
777;16/03/1980;Đợt bí tích ngày 16 tháng 03 năm 1980;;0;Vị Thủy;2014-09-16 08:34:26;;0
778;06/01/1980;Đợt bí tích ngày 06 tháng 01 năm 1980;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
779;15/10/1980;Đợt bí tích ngày 15 tháng 10 năm 1980;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
780;06/10/1980;Đợt bí tích ngày 06 tháng 10 năm 1980;;0;;2014-09-16 08:34:26;;0
781;22/11/1980;Đợt bí tích ngày 22 tháng 11 năm 1980;;0;Đại Lộ;2014-09-16 08:34:26;;0
782;10/08/1980;Đợt bí tích ngày 10 tháng 08 năm 1980;Micae Trần Kim Thinh;0;Kim Châu;2014-09-16 08:34:26;;0
783;05/05/1980;Đợt bí tích ngày 05 tháng 05 năm 1980;;0;Long Xuyên;2014-09-16 08:34:26;;0
784;28/12/1980;Đợt bí tích ngày 28 tháng 12 năm 1980;;0;Tân Lập;2014-09-16 08:34:26;;0
785;05/10/1980;Đợt bí tích ngày 05 tháng 10 năm 1980;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
786;01/03/1980;Đợt bí tích ngày 01 tháng 03 năm 1980;;0;Bùi Thái;2014-09-16 08:34:26;;0
787;06/12/1981;Đợt bí tích ngày 06 tháng 12 năm 1981;;0;Gx Tân Hà, Gp Đà Lạt;2014-09-16 08:34:26;;0
788;01/11/1981;Đợt bí tích ngày 01 tháng 11 năm 1981;Lm Francis Trần Hòa;0;Gx Hoa Thâu;2014-09-16 08:34:26;;0
789;24/04/1981;Đợt bí tích ngày 24 tháng 04 năm 1981;Lm. Giuse Nguyễn Văn Uy;0;Tiên Chu;2014-09-16 08:34:26;;0
790;1981;Đợt bí tích năm 1981;;0;Gx Vân Am;2014-09-16 08:34:26;;0
791;07/06/1981;Đợt bí tích ngày 07 tháng 06 năm 1981;Lm. Đaminh Nguyễn Văn Tòng;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
792;05/09/1981;Đợt bí tích ngày 05 tháng 09 năm 1981;Lm. Matthêu Bùi Tiến San;0;Bùi Vĩnh;2014-09-16 08:34:26;;0
793;04/10/1981;Đợt bí tích ngày 04 tháng 10 năm 1981;;0;Vĩnh Phước;2014-09-16 08:34:26;;0
794;05/06/1981;Đợt bí tích ngày 05 tháng 06 năm 1981;;0;Gx Bắc Hải;2014-09-16 08:34:26;;0
795;28/06/1981;Đợt bí tích ngày 28 tháng 06 năm 1981;;0;Xuân Hòa;2014-09-16 08:34:26;;0
796;01/03/1981;Đợt bí tích ngày 01 tháng 03 năm 1981;;0;Kẻ Sặt;2014-09-16 08:34:26;;0
797;01/11/1981;Đợt bí tích ngày 01 tháng 11 năm 1981;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
798;11/10/1981;Đợt bí tích ngày 11 tháng 10 năm 1981;;0;Xuân Trà;2014-09-16 08:34:26;;0
799;06/06/1981;Đợt bí tích ngày 06 tháng 06 năm 1981;;0;Tân Thành;2014-09-16 08:34:26;;0
800;29/11/1981;Đợt bí tích ngày 29 tháng 11 năm 1981;;0;Xuân Lộc;2014-09-16 08:34:26;;0
801;05/07/1981;Đợt bí tích ngày 05 tháng 07 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
802;18/04/1981;Đợt bí tích ngày 18 tháng 04 năm 1981;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
803;05/07/1981;Đợt bí tích ngày 05 tháng 07 năm 1981;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
804;01/02/1981;Đợt bí tích ngày 01 tháng 02 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
805;15/05/1981;Đợt bí tích ngày 15 tháng 05 năm 1981;;0;Mỹ Vân;2014-09-16 08:34:26;;0
806;03/05/1981;Đợt bí tích ngày 03 tháng 05 năm 1981;Gmt Nguyễn Vinh Thiên;0;Lộ Đức;2014-09-16 08:34:26;;0
807;01/11/1981;Đợt bí tích ngày 01 tháng 11 năm 1981;;0;Ngô Xá;2014-09-16 08:34:26;;0
808;01/02/1981;Đợt bí tích ngày 01 tháng 02 năm 1981;;0;Ngọc Đồng;2014-09-16 08:34:26;;0
809;07/06/1981;Đợt bí tích ngày 07 tháng 06 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
810;09/06/1981;Đợt bí tích ngày 09 tháng 06 năm 1981;Đaminh Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:26;;0
811;04/01/1981;Đợt bí tích ngày 04 tháng 01 năm 1981;Phero Nguyễn Quang Hiến;0;Ngọc Đồng;2014-09-16 08:34:26;;0
812;06/12/1981;Đợt bí tích ngày 06 tháng 12 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
813;01/02/1981;Đợt bí tích ngày 01 tháng 02 năm 1981;Đaminh Nguyển Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
814;01/03/1981;Đợt bí tích ngày 01 tháng 03 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
815;13/07/1981;Đợt bí tích ngày 13 tháng 07 năm 1981;;0;Tân Bắc;2014-09-16 08:34:26;;0
816;23/05/1981;Đợt bí tích ngày 23 tháng 05 năm 1981;;0;Bắc Hòa;2014-09-16 08:34:26;;0
817;01/11/1981;Đợt bí tích ngày 01 tháng 11 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
818;07/06/1981;Đợt bí tích ngày 07 tháng 06 năm 1981;Đam Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:26;;0
819;06/09/1981;Đợt bí tích ngày 06 tháng 09 năm 1981;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
820;07/02/1982;Đợt bí tích ngày 07 tháng 02 năm 1982;;0;Ngọc Đồng;2014-09-16 08:34:26;;0
821;06/09/1982;Đợt bí tích ngày 06 tháng 09 năm 1982;;0;Gx Đồng Phú;2014-09-16 08:34:26;;0
822;01/08/1982;Đợt bí tích ngày 01 tháng 08 năm 1982;;0;Gx. Bùi Thái;2014-09-16 08:34:26;;0
823;20/06/1982;Đợt bí tích ngày 20 tháng 06 năm 1982;;0;Gx Trà Cổ 2;2014-09-16 08:34:26;;0
824;03/10/1982;Đợt bí tích ngày 03 tháng 10 năm 1982;Lm. Đaminh Nguyễn Văn Tòng;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
825;29/03/1982;Đợt bí tích ngày 29 tháng 03 năm 1982;;0;Gx Trung Ngãi;2014-09-16 08:34:26;;0
826;15/08/1982;Đợt bí tích ngày 15 tháng 08 năm 1982;;0;Hà Nội;2014-09-16 08:34:26;;0
827;1982;Đợt bí tích năm 1982;;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
828;04/12/1982;Đợt bí tích ngày 04 tháng 12 năm 1982;;0;Đồng Phát;2014-09-16 08:34:26;;0
829;04/01/1982;Đợt bí tích ngày 04 tháng 01 năm 1982;Lm G B Mai Đức Long;0;Gx Thánh Gia;2014-09-16 08:34:26;;0
830;05/12/1982;Đợt bí tích ngày 05 tháng 12 năm 1982;;0;Thái Hòa;2014-09-16 08:34:26;;0
831;03/01/1982;Đợt bí tích ngày 03 tháng 01 năm 1982;Giuse Maria Bùi Hiền Triết;0;Thánh Tâm;2014-09-16 08:34:26;;0
832;06/06/1982;Đợt bí tích ngày 06 tháng 06 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
833;06/06/1982;Đợt bí tích ngày 06 tháng 06 năm 1982;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
834;07/02/1982;Đợt bí tích ngày 07 tháng 02 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
835;07/03/1982;Đợt bí tích ngày 07 tháng 03 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
836;05/12/1982;Đợt bí tích ngày 05 tháng 12 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
837;02/05/1982;Đợt bí tích ngày 02 tháng 05 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
838;30/01/1982;Đợt bí tích ngày 30 tháng 01 năm 1982;Giuse Phạm Ngọc Tuyến;0;Tân Thành;2014-09-16 08:34:26;;0
839;28/03/1982;Đợt bí tích ngày 28 tháng 03 năm 1982;Đaminh Đặng Duy Hòa;0;Lai Ổn;2014-09-16 08:34:26;;0
840;03/10/1982;Đợt bí tích ngày 03 tháng 10 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
841;11/04/1982;Đợt bí tích ngày 11 tháng 04 năm 1982;;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
842;11/04/1982;Đợt bí tích ngày 11 tháng 04 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
843;09/08/1982;Đợt bí tích ngày 09 tháng 08 năm 1982;;0;Tân Bắc;2014-09-16 08:34:26;;0
844;07/03/1982;Đợt bí tích ngày 07 tháng 03 năm 1982;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
845;03/09/1982;Đợt bí tích ngày 03 tháng 09 năm 1982;Phó Tế An-tôn Phan Tự Cường;0;Gx Ngọc Đồng;2014-09-16 08:34:26;;0
846;03/01/1982;Đợt bí tích ngày 03 tháng 01 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
847;17/05/1982;Đợt bí tích ngày 17 tháng 05 năm 1982;Giuse Nguyễn Quang Phục;0;Đồng Quan;2014-09-16 08:34:26;;0
848;28/03/1982;Đợt bí tích ngày 28 tháng 03 năm 1982;;0;Sài Quất;2014-09-16 08:34:26;;0
849;01/08/1982;Đợt bí tích ngày 01 tháng 08 năm 1982;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
850;01/08/1982;Đợt bí tích ngày 01 tháng 08 năm 1982;Giuse Maria Bùi Hiền Triết, Op;0;Thánh Tâm;2014-09-16 08:34:26;;0
851;07/02/1982;Đợt bí tích ngày 07 tháng 02 năm 1982;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
852;02/05/1982;Đợt bí tích ngày 02 tháng 05 năm 1982;Đam. Phạm Hữu Tư;0;Ngũ Phúc;2014-09-16 08:34:26;;0
853;20/05/1983;Đợt bí tích ngày 20 tháng 05 năm 1983;;0;Gx Chánh Tòa, Gp Xuân Lộc;2014-09-16 08:34:26;;0
854;19/06/1983;Đợt bí tích ngày 19 tháng 06 năm 1983;;0;Gx Tiên Chu;2014-09-16 08:34:26;;0
855;06/1983;Đợt bí tích tháng 06 năm 1983;;0;Gh Tân Mỹ, Gp Thái Bình;2014-09-16 08:34:26;;0
856;31/07/1983;Đợt bí tích ngày 31 tháng 07 năm 1983;;0;Ngọc Đồng;2014-09-16 08:34:26;;0
857;27/05/1983;Đợt bí tích ngày 27 tháng 05 năm 1983;;0;Gx, Quỳnh Lang, Gp Thái Bình;2014-09-16 08:34:26;;0
858;04/09/1983;Đợt bí tích ngày 04 tháng 09 năm 1983;;0;Gx Kẻ Bền, Gp Thanh Hóa;2014-09-16 08:34:26;;0
859;09/04/1983;Đợt bí tích ngày 09 tháng 04 năm 1983;;0;Gx (Mẫu Tâm 3) Quảng Tâm;2014-09-16 08:34:26;;0
860;04/12/1983;Đợt bí tích ngày 04 tháng 12 năm 1983;Lm G B Mai Đức Long;0;Gx Thánh Gia;2014-09-16 08:34:26;;0
861;02/06/1983;Đợt bí tích ngày 02 tháng 06 năm 1983;;0;Gx Đại Lại, Tgp Hà Nội;2014-09-16 08:34:26;;0
862;12/06/1983;Đợt bí tích ngày 12 tháng 06 năm 1983;;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
863;03/01/1983;Đợt bí tích ngày 03 tháng 01 năm 1983;;0;Đồng Phú;2014-09-16 08:34:26;;0
864;02/04/1983;Đợt bí tích ngày 02 tháng 04 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
865;04/12/1983;Đợt bí tích ngày 04 tháng 12 năm 1983;Đaminh Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:26;;0
866;06/02/1983;Đợt bí tích ngày 06 tháng 02 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
867;05/06/1983;Đợt bí tích ngày 05 tháng 06 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
868;05/07/1983;Đợt bí tích ngày 05 tháng 07 năm 1983;Giuse Nguyễn Vinh Thiên;0;Lộ Đức;2014-09-16 08:34:26;;0
869;06/11/1983;Đợt bí tích ngày 06 tháng 11 năm 1983;Micae Bùi Đức Huỳnh;0;Phúc Hải;2014-09-16 08:34:26;;0
870;15/09/1983;Đợt bí tích ngày 15 tháng 09 năm 1983;Đam Đinh Thái Hiệp;0;Duyên Lãng;2014-09-16 08:34:26;;0
871;04/12/1983;Đợt bí tích ngày 04 tháng 12 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
872;04/12/1983;Đợt bí tích ngày 04 tháng 12 năm 1983;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
873;02/10/1983;Đợt bí tích ngày 02 tháng 10 năm 1983;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
874;02/10/1983;Đợt bí tích ngày 02 tháng 10 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
875;07/08/1983;Đợt bí tích ngày 07 tháng 08 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
876;05/12/1983;Đợt bí tích ngày 05 tháng 12 năm 1983;Giuse Phạm Ngọc Tuyến;0;Tân Thành;2014-09-16 08:34:26;;0
877;07/08/1983;Đợt bí tích ngày 07 tháng 08 năm 1983;;0;Thái Hiệp;2014-09-16 08:34:26;;0
878;30/10/1983;Đợt bí tích ngày 30 tháng 10 năm 1983;Giuse Nguyễn Văn Uy;0;Tiên Chu;2014-09-16 08:34:26;;0
879;1983;Đợt bí tích năm 1983;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
880;04/12/1983;Đợt bí tích ngày 04 tháng 12 năm 1983;Phê-rô Vương Văn Tuyên;0;Trà Cổ 2;2014-09-16 08:34:26;;0
881;04/12/1983;Đợt bí tích ngày 04 tháng 12 năm 1983;;0;Bùi Chu;2014-09-16 08:34:26;;0
882;07/08/1983;Đợt bí tích ngày 07 tháng 08 năm 1983;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
883;02/10/1983;Đợt bí tích ngày 02 tháng 10 năm 1983;Đaminh Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:26;;0
884;01/05/1983;Đợt bí tích ngày 01 tháng 05 năm 1983;;0;Kẻ Sặt;2014-09-16 08:34:26;;0
885;06/02/1983;Đợt bí tích ngày 06 tháng 02 năm 1983;Lm. Đaminh Nguyễn Văn Tòng;0;Gx Ngũ Phúc;2014-09-16 08:34:26;;0
886;03/09/1983;Đợt bí tích ngày 03 tháng 09 năm 1983;;0;Liên Kim Sơn;2014-09-16 08:34:26;;0
887;05/06/1983;Đợt bí tích ngày 05 tháng 06 năm 1983;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
888;12/12/1983;Đợt bí tích ngày 12 tháng 12 năm 1983;;0;Tân Bắc;2014-09-16 08:34:26;;0
889;1983;Đợt bí tích năm 1983;Giuse Trần Xuân Chiêu;0;Tây Khê;2014-09-16 08:34:26;;0
890;06/07/1983;Đợt bí tích ngày 06 tháng 07 năm 1983;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
891;02/12/1984;Đợt bí tích ngày 02 tháng 12 năm 1984;;0;Gx Hòa Bình;2014-09-16 08:34:26;;0
892;03/12/1984;Đợt bí tích ngày 03 tháng 12 năm 1984;Lm G M T Nguyễn Vinh Thiên;0;Gx Lộ Đức;2014-09-16 08:34:26;;0
893;19/09/1984;Đợt bí tích ngày 19 tháng 09 năm 1984;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:26;;0
894;18/02/1984;Đợt bí tích ngày 18 tháng 02 năm 1984;Lm Giuse Trần Thanh Phong;0;Gx Hòa Tân, Gp Nha Trang;2014-09-16 08:34:26;;0
895;29/07/1984;Đợt bí tích ngày 29 tháng 07 năm 1984;Giuse Mai Xuân Quý;0;Long Thuận;2014-09-16 08:34:26;;0
896;05/08/1984;Đợt bí tích ngày 05 tháng 08 năm 1984;;0;Gx Đông Vinh;2014-09-16 08:34:26;;0
897;04/03/1984;Đợt bí tích ngày 04 tháng 03 năm 1984;;0;Gx Tân Hà, Gp Đà Lạt;2014-09-16 08:34:26;;0
898;05/03/1984;Đợt bí tích ngày 05 tháng 03 năm 1984;;0;Thái Hòa;2014-09-16 08:34:26;;0
899;25/11/1984;Đợt bí tích ngày 25 tháng 11 năm 1984;Lm. Giuse Nguyễn Văn Uy;0;Gx Tiên Chu;2014-09-16 08:34:26;;0
900;03/06/1984;Đợt bí tích ngày 03 tháng 06 năm 1984;;0;Gx Hữu Phước;2014-09-16 08:34:26;;0
901;02/09/1984;Đợt bí tích ngày 02 tháng 09 năm 1984;;0;Gx Ngọc Đồng;2014-09-16 08:34:26;;0
902;02/12/1984;Đợt bí tích ngày 02 tháng 12 năm 1984;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
903;05/02/1984;Đợt bí tích ngày 05 tháng 02 năm 1984;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
904;06/08/1984;Đợt bí tích ngày 06 tháng 08 năm 1984;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
905;05/02/1984;Đợt bí tích ngày 05 tháng 02 năm 1984;Đaminh Nguyển Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
906;24/06/1984;Đợt bí tích ngày 24 tháng 06 năm 1984;;0;Thái Nội;2014-09-16 08:34:27;;0
907;02/07/1984;Đợt bí tích ngày 02 tháng 07 năm 1984;Đaminh Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:27;;0
908;21/04/1984;Đợt bí tích ngày 21 tháng 04 năm 1984;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
909;04/11/1984;Đợt bí tích ngày 04 tháng 11 năm 1984;Đam Hoàng Bình Thuận;0;Ngọc Đồng;2014-09-16 08:34:27;;0
910;07/10/1984;Đợt bí tích ngày 07 tháng 10 năm 1984;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
911;07/10/1984;Đợt bí tích ngày 07 tháng 10 năm 1984;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:27;;0
912;1984;Đợt bí tích năm 1984;;0;Gx. Thánh Tâm, Hạt Hố Nai, Xuân Lộc;2014-09-16 08:34:27;;0
